,name,Dependts,Latest_time,Deps,Vers,Oldest_time,lifetime,Month
4941,opentelemetry-proto,16,2022/12/9,1,38,2020/6/11,3,30.36666667
4942,opentelemetry-sdk,203,2022/12/9,3,48,2019/10/1,4,38.83333333
4943,opentelemetry-semantic-conventions,61,2022/12/9,0,27,2021/4/20,2,19.93333333
4944,opentelemetry-util-http,22,2022/12/9,0,29,2021/2/17,2,22
4945,opentracing,100,2020/11/19,0,24,2016/1/8,5,59.23333333
4946,opentracing-instrumentation,13,2020/6/23,27,38,2016/1/20,5,53.86666667
4947,opentrons,5,2023/1/26,9,229,2016/11/8,8,75.66666667
4948,openTSNE,13,2022/3/18,5,23,2018/12/17,5,39.56666667
4949,openupgradelib,35,2022/7/6,3,28,2015/6/4,8,86.3
4950,openvr,4,2021/8/28,19,34,2016/5/12,6,64.46666667
4951,ophyd,33,2022/8/5,40,37,2017/3/20,6,65.46666667
4952,opnieuw,5,2022/5/18,1,6,2020/1/30,3,27.96666667
4953,ops,10,2023/1/25,2,33,2010/12/18,14,147.3666667
4954,opsramp-analytics-utils,0,2023/1/30,7,153,2020/12/15,4,25.86666667
4955,opt-einsum,231,2020/7/19,8,14,2016/7/30,5,48.33333333
4956,optax,130,2022/11/21,5,14,2020/8/14,3,27.63333333
4957,optimum,15,2022/10/25,0,38,2021/9/14,2,13.53333333
4958,optlang,16,2021/5/3,6,67,2014/8/24,8,81.46666667
4959,optuna,325,2022/6/13,75,57,2018/10/19,5,44.43333333
4960,oracledb,34,2023/1/19,0,12,2022/5/25,2,7.966666667
4961,Orange3,41,2022/12/13,29,60,2016/5/31,7,79.56666667
4962,orator,17,2017/2/12,16,21,2015/5/24,3,21
4963,orca,9,2022/10/11,7,11,2015/4/14,8,91.23333333
4964,orcid,5,2018/7/17,0,14,2015/4/17,4,39.56666667
4965,ordered-set,212,2022/1/26,3,18,2013/8/6,10,103.1666667
4966,ordereddict,121,2010/10/28,0,2,2010/1/7,1,9.8
4967,orderedmultidict,41,2019/7/10,1,17,2012/1/6,8,91.4
4968,orderedset,36,2020/2/26,0,11,2014/5/13,7,70.5
4969,orion,4,2022/8/22,0,21,2019/9/13,4,35.8
4970,orjson,953,2023/1/10,0,106,2018/11/23,6,50.3
4971,ormsgpack,9,2022/6/26,0,22,2021/6/9,2,12.73333333
4972,osc-lib,56,2022/8/24,8,46,2016/6/9,7,75.56666667
4973,oscrypto,54,2022/3/18,1,24,2015/10/27,8,77.8
4974,osdr,0,2021/5/17,0,4,2021/5/13,1,0.133333333
4975,osfclient,4,2021/2/5,3,5,2017/6/23,5,44.1
4976,OSlash,5,2020/10/12,1,8,2015/3/10,6,68.1
4977,oslo.context,69,2022/7/12,2,64,2014/12/8,9,92.43333333
4978,oslo.db,70,2022/4/27,26,140,2014/6/17,9,95.7
4979,oslo.i18n,196,2021/9/6,1,62,2014/7/2,8,87.43333333
4980,oslo.log,229,2022/5/19,19,112,2015/1/15,8,89.36666667
4981,oslo.middleware,57,2022/7/12,11,87,2014/9/15,9,95.23333333
4982,oslo.policy,64,2023/2/21,8,123,2015/2/18,9,97.5
4983,oslo.service,75,2022/7/12,14,97,2015/6/17,8,86.06666667
4984,oslo.utils,265,2022/11/17,9,137,2014/7/29,9,101.1
4985,osmapi,5,2023/1/18,1,30,2014/1/1,10,110.1333333
4986,osmnx,70,2017/1/20,12,56,2016/11/7,2,2.466666667
4987,osrparse,6,2022/12/11,0,16,2016/1/20,7,83.9
4988,oss2,181,2022/7/20,0,36,2015/12/12,8,80.4
4989,osxmetadata,5,2022/11/17,14,58,2018/12/29,5,47.3
4990,outcome,70,2022/6/14,1,6,2018/3/24,5,51.43333333
4991,outdated,40,2022/10/29,3,6,2018/4/9,5,55.46666667
4992,overpass,6,2019/12/10,3,16,2015/4/6,5,56.96666667
4993,overrides,130,2021/5/8,1,39,2015/5/23,7,72.56666667
4994,ovobdkit,0,2020/6/30,5,10,2020/6/26,1,0.133333333
4995,ovos-plugin-manager,100,2022/6/17,8,143,2021/4/1,2,14.73333333
4996,owlrl,14,2021/10/10,1,7,2018/11/22,4,35.1
4997,OWSLib,72,2022/6/10,6,64,2006/10/19,17,190.4333333
4998,oyaml,127,2020/8/18,1,10,2018/2/21,3,30.3
4999,p-tqdm,29,2022/8/27,0,10,2017/8/16,6,61.23333333
5000,package-kpengz,0,2023/4/20,1,2,2023/4/19,1,0.033333333
5001,packageurl-python,38,2022/6/27,5,33,2017/11/18,6,56.06666667
5002,packaging,4223,2023/1/9,0,42,2014/9/5,10,101.6
5003,packpyy,0,2019/9/12,0,3,2019/9/12,1,0
5004,packt,0,2023/1/4,0,25,2019/3/6,5,46.66666667
5005,pact-python,3,2022/9/19,0,59,2017/5/24,6,64.8
5006,pactman,6,2021/7/14,0,41,2018/8/22,4,35.23333333
5007,paddle-pipelines,0,2022/12/1,31,8,2022/9/5,1,2.9
5008,paddle-quantum,0,2022/5/19,16,13,2021/1/9,2,16.5
5009,paddle2onnx,6,2022/6/21,1,29,2020/9/23,3,21.2
5010,paddlehub,6,2021/12/28,19,49,2019/4/11,3,33.06666667
5011,paddlenlp,18,2022/10/14,50,83,2021/3/8,2,19.5
5012,paddleseg,4,2022/11/30,8,10,2020/12/18,3,23.73333333
5013,paddleslim,4,2022/12/29,7,19,2020/2/28,3,34.5
5014,paddlespeech,0,2022/5/14,60,33,2021/11/19,2,5.866666667
5015,paddlets,0,2023/1/2,46,6,2022/7/23,2,5.433333333
5016,padelpy,5,2022/12/10,0,15,2019/6/6,4,42.76666667
5017,paf-sapgui,4,2022/7/14,2,4,2022/6/27,1,0.566666667
5018,pafy,52,2019/11/22,1,64,2013/5/20,7,79.23333333
5019,paginate,9,2016/11/22,0,12,2008/1/31,9,107.2666667
5020,paho-mqtt,697,2021/10/21,0,19,2013/12/21,9,95.36666667
5021,palettable,87,2019/9/7,0,11,2015/3/7,5,54.83333333
5022,pamela,9,2019/1/17,0,6,2015/9/8,5,40.9
5023,pampy,25,2019/11/7,0,11,2018/11/9,2,12.1
5024,pamqp,15,2022/6/27,13,33,2012/9/24,11,118.7666667
5025,pan-python,11,2023/1/13,0,21,2014/6/21,10,104.2666667
5026,Panda3D,64,2023/1/12,0,18,2017/4/1,7,70.4
5027,pandarallel,34,2023/1/15,0,41,2019/3/10,5,46.9
5028,pandas,30857,2022/6/23,81,99,2009/12/25,14,152.1
5029,pandas-datareader,135,2021/7/13,3,22,2015/3/27,7,76.66666667
5030,pandas-flavor,26,2022/4/17,2,6,2018/1/29,5,51.3
5031,pandas-gbq,98,2022/6/9,12,43,2017/2/22,6,64.43333333
5032,pandas-market-calendars,32,2022/12/26,4,56,2016/12/28,7,72.96666667
5033,pandas-mpmkp,0,2020/5/4,6,2,2020/5/3,1,0.033333333
5034,pandas-plink,15,2021/7/2,9,56,2016/12/14,6,55.36666667
5035,pandas-profiling,106,2021/9/27,21,40,2016/1/29,6,68.93333333
5036,pandas-stubs,68,2023/2/3,1,115,2021/1/8,3,25.2
5037,pandas-summary,12,2021/11/25,3,7,2016/3/29,6,68.9
5038,pandas-ta,32,2021/7/28,0,19,2019/2/25,3,29.46666667
5039,pandaSDMX,6,2022/2/23,10,39,2014/9/7,9,90.86666667
5040,pandasql,32,2016/4/20,0,31,2013/2/23,4,38.4
5041,pandavro,17,2022/7/20,4,14,2017/11/1,6,57.4
5042,pandera,73,2022/5/1,40,72,2018/11/5,5,42.43333333
5043,pandoc,184,2022/11/23,0,29,2017/10/2,6,62.6
5044,pandocfilters,201,2021/9/14,0,15,2013/9/12,9,97.46666667
5045,panel,137,2022/7/5,156,305,2018/8/24,5,47.03333333
5046,panflute,64,2022/7/6,14,51,2016/7/19,7,72.6
5047,pangeo-forge-recipes,4,2022/5/11,21,18,2021/5/10,2,12.2
5048,pano-airflow,0,2023/5/25,1451,2,2023/5/8,1,0.566666667
5049,pano-airflow-providers-amazon,0,2023/5/25,23,2,2023/5/9,1,0.533333333
5050,panoramix,0,2016/3/11,0,11,2015/9/5,2,6.266666667
5051,pantsbuild.pants,6,2022/10/29,18,274,2014/7/15,9,100.9333333
5052,pantsbuild.pants.testutil,4,2022/7/6,2,382,2019/12/12,4,31.23333333
5053,papermill,140,2018/6/13,84,72,2017/7/6,2,11.4
5054,papermill-nb-runner,0,2019/8/26,0,17,2019/8/23,1,0.1
5055,paradoxdjango,0,2022/5/12,0,8,2022/5/10,1,0.066666667
5056,parallel-ssh,19,2022/8/20,3,95,2013/1/25,10,116.4666667
5057,param,73,2017/4/26,30,73,2012/7/19,6,58.06666667
5058,parameterized,259,2021/1/9,1,11,2016/8/2,6,54.03333333
5059,paramiko,1458,2022/5/17,11,142,2012/9/26,11,117.3333333
5060,paramiko-expect,6,2022/11/19,1,7,2017/5/13,6,67.2
5061,paramz,6,2019/5/17,0,58,2015/11/6,5,42.93333333
5062,paretoset,4,2021/1/19,2,8,2020/3/18,2,10.23333333
5063,parmap,19,2021/10/11,1,12,2014/1/23,8,93.93333333
5064,ParmEd,12,2023/1/27,0,15,2016/1/26,8,85.26666667
5065,parquet,5,2016/3/14,3,6,2016/3/14,1,0
5066,parse,383,2021/1/14,0,50,2011/11/17,11,111.5333333
5067,parse-type,14,2022/1/19,21,6,2013/11/4,10,99.93333333
5068,parsec,10,2022/11/3,0,17,2015/11/5,8,85.16666667
5069,parsedatetime,92,2020/5/31,0,17,2007/2/14,14,161.8333333
5070,parsel,137,2022/11/1,6,22,2015/7/30,8,88.36666667
5071,parsimonious,125,2022/9/3,1,13,2012/12/1,11,118.7666667
5072,parsl,17,2018/7/24,60,82,2017/2/28,2,17.03333333
5073,parso,344,2018/7/9,4,26,2017/5/20,2,13.83333333
5074,parsy,36,2022/9/8,0,12,2014/12/28,9,93.7
5075,partd,54,2019/11/22,6,20,2015/5/8,5,55.3
5076,particle,17,2022/3/29,14,43,2019/1/9,4,39.16666667
5077,partridge,4,2019/9/13,0,16,2017/9/23,3,24
5078,parver,75,2020/9/28,11,7,2018/5/19,3,28.76666667
5079,passivetotal,2,2022/3/11,5,42,2016/2/2,7,74.3
5080,passlib,442,2019/11/22,6,17,2011/3/25,9,105.4666667
5081,Paste,107,2022/6/22,4,69,2005/10/3,18,203.5333333
5082,PasteDeploy,71,2018/11/29,7,24,2005/8/22,14,161.5666667
5083,pastel,28,2020/9/16,0,4,2017/2/1,4,44.1
5084,patch,18,2016/2/13,0,4,2015/5/3,2,9.533333333
5085,patchy,5,2022/5/11,1,18,2015/6/9,8,84.26666667
5086,path,92,2022/1/7,17,18,2019/11/29,4,25.66666667
5087,path.py,162,2017/4/18,12,73,2007/3/22,11,122.6666667
5088,pathlib,975,2014/9/3,0,11,2012/1/30,3,31.56666667
5089,pathlib2,382,2022/2/10,3,14,2014/10/19,9,89.03333333
5090,pathos,289,2022/10/24,4,13,2015/12/22,8,83.26666667
5091,pathspec,381,2023/1/25,0,28,2013/12/17,11,110.8666667
5092,pathtools,65,2011/8/25,0,3,2010/12/31,2,7.9
5093,pathvalidate,141,2021/9/26,9,77,2016/3/24,6,67.06666667
5094,patool,86,2016/1/17,0,28,2014/6/27,3,18.96666667
5095,patsy,243,2021/9/26,5,10,2012/7/10,10,112.1666667
5096,Paver,7,2017/12/31,1,28,2008/4/22,10,118
5097,paypal-checkout-serversdk,4,2019/11/11,1,2,2019/2/4,1,9.333333333
5098,paypalrestsdk,17,2018/4/12,0,47,2013/3/26,6,61.43333333
5099,pbliuutils,0,2021/9/27,0,1,2021/9/27,1,0
5100,pbr,956,2023/1/11,0,95,2013/3/18,11,119.5333333
5101,pbxproj,8,2022/10/4,2,46,2016/12/29,7,70.16666667
5102,pc-ble-driver-py,4,2022/7/7,2,29,2016/6/20,7,73.6
5103,pca,5,2023/1/11,10,50,2020/1/11,4,36.53333333
5104,pcapy,8,2018/6/17,0,9,2015/2/18,4,40.5
5105,pcClustering,0,2021/8/9,0,6,2021/7/27,1,0.433333333
5106,pcpp,7,2021/10/29,0,6,2018/2/21,4,44.86666667
5107,PCSE,4,2022/11/1,0,19,2015/1/7,8,95.16666667
5108,pdbpp,135,2021/7/9,6,26,2010/12/10,12,128.8
5109,pdf2docx,13,2022/8/11,6,23,2020/6/29,3,25.76666667
5110,pdf2image,186,2023/1/2,1,44,2017/6/4,7,67.93333333
5111,pdfCropMargins,6,2023/1/25,4,58,2017/2/27,7,71.93333333
5112,pdfkit,119,2021/11/14,0,9,2013/1/8,9,107.7333333
5113,pdfminer,73,2019/11/25,0,41,2009/10/26,11,122.7333333
5114,pdfminer.six,182,2022/5/24,9,25,2014/9/19,9,93.46666667
5115,pdfminer3k,13,2020/6/14,1,3,2020/6/5,1,0.3
5116,pdfo,8,2021/10/7,2,5,2020/6/10,2,16.13333333
5117,pdfplumber,78,2022/11/22,0,60,2015/8/24,8,88.23333333
5118,pdfrw,60,2017/9/18,0,4,2012/9/18,6,60.86666667
5119,pdftotext,29,2021/11/23,0,15,2017/6/10,5,54.23333333
5120,pdm,37,2020/10/20,25,170,2020/1/21,1,9.1
5121,pdoc,138,2022/6/8,14,99,2013/8/9,10,107.5
5122,pdoc3,186,2021/8/3,0,29,2019/1/24,3,30.73333333
5123,PDPbox,9,2021/3/14,15,4,2018/1/9,4,38.66666667
5124,pdpipe,6,2022/7/4,19,86,2017/3/16,6,64.53333333
5125,pdpyras,13,2022/10/13,0,42,2018/7/27,5,51.3
5126,PeakUtils,46,2022/8/5,2,16,2014/10/3,9,95.43333333
5127,Pebble,49,2022/11/15,0,93,2013/10/17,10,110.5333333
5128,pecan,46,2022/7/3,4,41,2012/12/7,11,116.5
5129,peewee,451,2022/11/11,0,181,2010/10/18,13,146.9
5130,peewee-async,12,2021/10/12,10,30,2014/10/30,8,84.63333333
5131,peewee-migrate,2,2022/10/24,2,123,2014/12/2,9,96.1
5132,pefile,156,2022/5/30,0,14,2016/3/28,7,75.13333333
5133,peft,22,2023/5/3,20,5,2023/1/19,1,3.466666667
5134,pegen,4,2021/9/6,11,2,2021/9/6,1,0
5135,pelican,110,2022/2/9,10,58,2015/3/6,8,84.4
5136,pelotonKODArestAPI,0,2023/1/26,0,15,2022/5/19,2,8.4
5137,pem,25,2017/8/10,15,16,2013/7/27,5,49.16666667
5138,pendulum,649,2020/7/24,3,53,2016/7/4,5,49.36666667
5139,Penman,11,2021/9/14,17,25,2016/11/7,6,59.06666667
5140,pep257,25,2015/10/9,0,10,2012/7/28,4,38.93333333
5141,pep517,199,2019/9/27,3,15,2017/11/12,3,22.8
5142,pep8,234,2017/10/24,0,37,2009/9/14,9,98.73333333
5143,pep8-naming,322,2022/12/19,1,27,2013/2/22,10,119.5666667
5144,peppercorn,817,2014/9/29,0,6,2010/3/23,5,55.03333333
5145,peppy,8,2023/1/18,5,50,2017/12/21,7,61.8
5146,perceval,15,2022/6/28,11,94,2016/9/19,7,70.26666667
5147,percy,5,2019/3/7,0,34,2016/6/15,4,33.16666667
5148,performer-pytorch,5,2022/2/2,4,78,2020/10/7,3,16.1
5149,periodictable,37,2022/5/19,0,18,2010/12/7,13,139.3666667
5150,permission,1,2015/11/12,0,9,2014/9/10,2,14.26666667
5151,persim,4,2018/11/8,10,16,2018/4/13,1,6.966666667
5152,Persistence,12,2022/11/17,0,22,2010/6/18,13,151.1666667
5153,persistent,48,2023/1/9,0,38,2012/8/11,12,126.7666667
5154,perspective-python,6,2023/1/2,75,85,2018/1/30,6,59.93333333
5155,peru,0,2022/5/25,0,27,2014/11/25,9,91.26666667
5156,pesq,10,2022/5/17,0,4,2019/12/9,4,29.66666667
5157,petals,0,2022/12/27,18,8,2022/12/27,1,0
5158,petastorm,8,2023/2/3,38,86,2018/8/30,6,53.93333333
5159,petl,27,2022/11/23,0,87,2011/12/1,12,133.6666667
5160,pettingzoo,7,2023/6/3,32,61,2020/5/5,4,37.46666667
5161,pew,2,2019/4/12,16,32,2013/8/2,7,69.3
5162,pg8000,83,2022/5/23,3,90,2008/9/4,15,166.9666667
5163,pgcli,5,2022/3/19,12,46,2015/2/9,8,86.5
5164,pgmpy,19,2022/6/30,35,23,2016/2/8,7,77.8
5165,pgtest,43,2020/1/14,1,6,2015/8/25,6,53.43333333
5166,phabricator,9,2022/4/15,3,12,2012/2/7,11,124
5167,phantom-types,4,2022/7/6,15,36,2020/3/26,3,27.73333333
5168,phases,0,2023/1/27,0,34,2020/3/3,4,35.33333333
5169,phate,14,2018/8/13,17,36,2018/4/30,1,3.5
5170,phe,4,2018/4/20,4,22,2014/12/3,5,41.13333333
5171,phenopackets,4,2022/10/12,1,2,2021/11/9,2,11.23333333
5172,phonemizer,29,2022/6/9,8,11,2019/11/4,4,31.6
5173,phonenumbers,279,2023/1/29,0,225,2011/5/4,13,142.9333333
5174,phonenumberslite,25,2023/1/29,0,193,2014/3/19,10,107.9333333
5175,phonopy,26,2022/12/29,0,153,2016/1/18,7,84.56666667
5176,photon,0,2019/1/25,0,11,2018/8/23,2,5.166666667
5177,photutils,105,2022/3/25,21,26,2014/12/22,9,88.33333333
5178,phply,5,2018/8/2,3,9,2014/5/26,5,50.96666667
5179,phue,8,2019/1/27,0,5,2013/5/25,7,69.1
5180,pianopy,0,2023/1/10,4,2,2023/1/9,1,0.033333333
5181,pibooth,12,2022/4/6,15,26,2018/1/7,5,51.66666667
5182,piccolo,7,2022/7/6,17,235,2018/12/9,5,43.5
5183,pick,96,2021/12/6,1,28,2016/1/15,6,71.73333333
5184,pickle5,86,2021/11/20,0,12,2018/5/23,4,42.56666667
5185,pickleDB,38,2019/1/14,0,20,2011/10/28,9,87.83333333
5186,pickleshare,326,2016/4/8,1,12,2006/1/28,11,124.1
5187,picovoice,2,2022/6/30,2,31,2020/9/26,3,21.4
5188,pid,31,2020/7/18,1,24,2014/5/12,7,75.3
5189,piecash,4,2021/10/19,0,63,2014/11/13,8,84.4
5190,pifacecommon,0,2018/10/31,0,8,2013/6/14,6,65.5
5191,pifpaf,6,2020/8/7,13,122,2016/3/25,5,53.2
5192,pigar,8,2023/1/12,3,41,2015/10/1,9,88.66666667
5193,pigpio,50,2020/9/29,0,11,2016/12/25,5,45.8
5194,pii-optimized-logger,0,2023/2/1,0,8,2022/12/15,2,1.6
5195,pika,687,2017/11/27,3,47,2010/7/1,8,90.2
5196,pikepdf,56,2018/6/5,35,190,2017/10/30,2,7.266666667
5197,pilbox,0,2018/8/11,0,42,2013/12/2,6,57.1
5198,pilk,5,2022/12/21,1,7,2022/1/4,1,11.7
5199,pilkit,9,2017/2/17,0,25,2013/2/8,5,49
5200,Pillow,9857,2022/7/1,17,93,2010/7/31,13,145.1
5201,pillow-avif-plugin,5,2022/11/2,0,8,2021/2/1,2,21.3
5202,pillow-heif,17,2022/7/4,21,32,2021/11/5,2,8.033333333
5203,Pillow-SIMD,30,2022/1/4,0,47,2015/7/29,8,78.36666667
5204,pilmoji,5,2021/8/22,3,10,2021/5/13,1,3.366666667
5205,pilot-config,0,2022/6/23,20,16,2022/2/9,1,4.466666667
5206,PIMS,40,2022/5/28,0,21,2014/7/9,9,96
5207,pin,11,2023/1/14,8,12,2021/4/25,3,20.96666667
5208,pinax-eventlog,0,2021/4/24,2,13,2015/5/4,7,72.73333333
5209,pinax-invitations,3,2020/7/17,3,16,2015/8/6,6,60.23333333
5210,pinax-notifications,2,2020/7/17,2,14,2015/3/4,6,65.4
5211,pinax-stripe,0,2018/8/4,0,13,2015/12/5,4,32.43333333
5212,pinax-theme-bootstrap,0,2016/12/28,0,80,2011/11/29,6,61.86666667
5213,pinax-webanalytics,0,2020/7/17,1,10,2016/2/23,5,53.53333333
5214,ping3,32,2022/4/19,3,41,2017/11/26,6,53.5
5215,pingouin,49,2023/1/2,0,39,2018/4/11,6,57.56666667
5216,pingparsing,5,2021/10/24,9,62,2016/3/5,6,68.63333333
5217,pinject,8,2021/3/23,0,14,2013/6/29,9,94.13333333
5218,Pint,484,2022/10/25,11,45,2012/7/26,11,124.7666667
5219,pip,1660,2023/2/17,0,132,2008/10/28,16,174.1666667
5220,pip-api,13,2022/7/19,1,28,2018/3/20,5,52.73333333
5221,pip-audit,21,2023/7/2,26,51,2021/9/16,3,21.8
5222,pip-autoremove,9,2021/9/17,2,12,2014/8/13,8,86.4
5223,pip-check-reqs,15,2021/10/28,11,15,2015/3/10,7,80.8
5224,pip-chill,12,2021/1/18,0,10,2016/10/6,6,52.16666667
5225,pip-compile-multi,5,2022/11/23,3,55,2018/1/12,5,59.2
5226,pip-licenses,36,2022/5/1,6,63,2018/2/5,5,51.53333333
5227,pip-requirements-parser,10,2022/1/28,9,6,2022/1/27,1,0.033333333
5228,pip-review,9,2022/11/29,0,11,2015/10/6,8,87.03333333
5229,pip-shims,32,2022/7/7,14,20,2018/8/9,5,47.6
5230,pip-tools,572,2023/1/31,14,117,2012/9/26,12,125.9666667
5231,pip-upgrader,5,2019/6/23,11,19,2017/4/26,3,26.26666667
5232,pipdate,21,2022/4/15,5,18,2017/8/15,6,56.8
5233,pipdeptree,102,2019/1/23,8,42,2014/2/5,6,60.43333333
5234,pipe,12,2022/5/23,0,7,2011/3/29,12,135.7666667
5235,pipelinewise-singer-python,44,2021/11/23,11,10,2020/2/6,2,21.86666667
5236,pipenv,114,2022/7/4,16,360,2017/1/20,6,66.36666667
5237,pipenv-setup,51,2022/2/22,21,26,2019/8/23,4,30.46666667
5238,pipetools,5,2021/11/26,0,27,2012/10/3,10,111.3666667
5239,pipreqs,102,2021/10/23,2,41,2015/4/22,7,79.2
5240,piprot,2,2019/11/25,0,27,2013/3/4,7,81.9
5241,pipx,13,2020/10/17,5,52,2017/7/27,4,39.26666667
5242,pip_tester,0,2016/12/18,0,6,2016/12/18,1,0
5243,pivotal-deepdiff,0,2018/4/23,0,2,2023/2/8,-4,-58.4
5244,pivottablejs,4,2018/1/15,0,10,2015/9/9,4,28.63333333
5245,pix2tex,0,2022/5/20,42,31,2022/4/13,1,1.233333333
5246,pixiedust,7,2021/2/1,0,88,2016/6/28,6,55.96666667
5247,PixivPy,8,2022/2/4,3,29,2015/8/18,8,78.73333333
5248,pizzapi,0,2019/8/22,0,5,2017/11/12,3,21.6
5249,pkginfo,647,2016/11/7,2,43,2009/4/10,8,92.26666667
5250,pkuseg,8,2020/6/19,0,20,2018/11/20,3,19.23333333
5251,plac,82,2022/3/30,0,33,2010/6/2,13,143.9666667
5252,placebo,7,2021/9/28,0,19,2015/11/24,7,71.16666667
5253,planet,7,2022/6/29,29,45,2015/7/17,8,84.63333333
5254,plantuml,22,2019/11/1,1,4,2013/5/19,7,78.56666667
5255,plantuml-markdown,13,2023/1/29,3,43,2018/7/8,6,55.53333333
5256,plaster,13,2016/6/11,5,9,2016/6/11,1,0
5257,plaster-pastedeploy,13,2019/4/12,4,13,2017/3/28,3,24.83333333
5258,platformdirs,544,2021/7/13,10,31,2021/5/14,1,2
5259,Platypus-Opt,14,2020/4/14,3,6,2018/4/12,3,24.43333333
5260,playsound,185,2021/7/24,0,6,2016/1/25,6,66.9
5261,playwright,207,2022/5/13,3,53,2021/2/24,2,14.76666667
5262,plette,8,2022/12/15,5,13,2018/8/15,5,52.76666667
5263,PlexAPI,24,2022/11/9,2,64,2014/11/2,9,97.63333333
5264,plone.api,109,2017/10/17,16,59,2012/10/23,6,60.66666667
5265,plone.app.dexterity,52,2019/3/26,44,120,2011/4/30,9,96.23333333
5266,plone.app.linkintegrity,1,2017/4/2,18,92,2007/2/7,11,123.5666667
5267,plone.app.mosaic,5,2022/7/7,14,39,2015/5/26,8,86.63333333
5268,plone.app.portlets,6,2022/7/18,33,151,2007/2/11,16,187.8666667
5269,plone.app.robotframework,25,2017/4/7,32,85,2013/4/3,5,48.83333333
5270,plone.app.vocabularies,11,2021/9/1,15,81,2007/2/6,15,177.3666667
5271,plone.autoform,16,2022/11/23,11,30,2011/4/29,12,140.8666667
5272,plone.behavior,16,2017/3/23,7,22,2008/4/28,10,108.3666667
5273,plone.browserlayer,8,2017/2/12,11,26,2007/9/23,11,114.3333333
5274,plone.dexterity,21,2021/6/2,45,82,2009/7/25,13,144.3333333
5275,plone.i18n,15,2017/5/16,12,55,2007/3/5,11,124.1666667
5276,plone.portlets,10,2016/11/1,18,31,2007/2/11,10,118.3666667
5277,plone.protect,12,2017/7/3,14,54,2008/3/27,10,112.8333333
5278,plone.restapi,27,2022/10/28,17,231,2018/1/5,5,58.56666667
5279,plone.subrequest,4,2016/11/1,12,39,2010/7/28,7,76.26666667
5280,plone.supermodel,9,2017/11/25,12,44,2011/3/18,7,81.46666667
5281,plone.uuid,15,2016/6/1,9,10,2010/11/27,7,67.1
5282,plotext,28,2022/4/25,7,15,2020/5/3,3,24.06666667
5283,plotly,2384,2023/1/23,2,288,2013/6/12,11,117.0666667
5284,plotly-express,40,2019/8/7,6,25,2019/3/15,1,4.833333333
5285,plotly-resampler,5,2022/6/29,11,56,2021/12/3,2,6.933333333
5286,plotnine,117,2017/4/25,32,16,2017/4/25,1,0
5287,ploy,5,2022/8/17,6,27,2014/6/29,9,99.03333333
5288,pluggy,971,2018/7/28,5,20,2015/5/7,4,39.26666667
5289,pluginbase,33,2021/5/16,0,9,2014/6/30,8,83.73333333
5290,plum-dispatch,29,2022/10/21,13,45,2019/6/12,4,40.9
5291,plumber,4,2022/3/17,0,10,2011/2/4,12,135.3
5292,plumbum,149,2021/12/23,10,27,2012/5/11,10,117.1
5293,ply,429,2018/2/15,0,15,2012/4/18,7,70.96666667
5294,plyara,5,2020/8/1,1,22,2017/12/1,4,32.46666667
5295,plyfile,49,2021/5/3,1,11,2015/4/19,7,73.53333333
5296,plyvel,61,2022/10/26,0,20,2012/11/26,11,120.7
5297,pm4py,42,2022/11/6,14,159,2018/11/23,5,48.13333333
5298,pm4pycvxopt,4,2021/2/15,0,11,2019/8/2,3,18.76666667
5299,pmaw,6,2022/12/24,2,18,2021/1/23,2,23.33333333
5300,pmdarima,68,2022/11/28,9,25,2018/11/18,5,49.03333333
5301,pmlb,10,2020/10/13,11,9,2016/12/5,5,46.93333333
5302,pmtiles,0,2022/12/22,0,20,2021/2/17,2,22.43333333
5303,pmxbot,4,2017/5/24,45,265,2010/4/3,8,86.93333333
5304,pngquant,4,2019/8/28,1,8,2015/12/4,5,45.43333333
5305,pocketsphinx,20,2022/10/5,1,23,2015/2/26,8,92.6
5306,pocoui,11,2022/9/30,0,74,2017/11/27,6,58.93333333
5307,podman,13,2022/10/21,4,15,2019/7/9,4,40
5308,podman-compose,1,2021/12/21,6,10,2019/8/21,3,28.43333333
5309,poethepoet,22,2022/7/3,3,42,2020/5/28,3,25.53333333
5310,poetry,228,2022/6/6,29,161,2018/2/28,5,51.96666667
5311,poetry-core,65,2022/5/24,1,47,2020/2/7,3,27.9
5312,poetry-dynamic-versioning,18,2022/5/19,4,50,2019/6/6,4,35.93333333
5313,poetry-plugin-export,29,2023/1/30,2,15,2022/4/5,2,10
5314,poetry-windows-fix,0,2021/11/12,25,1,2021/11/12,1,0
5315,pointpats,6,2020/7/27,12,7,2017/4/22,4,39.73333333
5316,polars,190,2022/5/1,17,276,2021/3/15,2,13.73333333
5317,polars-lts-cpu,0,2023/7/12,17,89,2022/8/29,2,10.56666667
5318,polars-u64-idx,0,2023/7/12,17,135,2022/4/7,2,15.36666667
5319,polib,95,2017/11/27,0,30,2006/8/9,12,137.6
5320,policy-sentry,6,2022/10/24,5,70,2019/10/9,4,37.03333333
5321,policyuniverse,20,2022/6/28,5,103,2017/5/15,6,62.33333333
5322,polling,49,2021/5/22,0,5,2015/4/24,7,74
5323,polyaxon,12,2022/6/5,37,339,2020/3/8,3,27.3
5324,polyfactory,5,2023/7/14,6,18,2023/4/1,1,3.466666667
5325,polyglot,27,2016/7/3,0,9,2014/9/8,3,22.13333333
